,Store Title,State,City,Latitude,Longitude
936,Chipotle Melrose Park,Illinois,Melrose Park,41.90883227907935,-87.85005666916345
937,Chipotle Mokena,Illinois,Mokena,41.5417749,-87.8513395
938,Chipotle Moline,Illinois,Moline,41.47069453983136,-90.47969505552254
939,Chipotle Randhurst,Illinois,Mt Prospect,42.08110867465319,-87.9356714875911
940,Chipotle Naperville Tower Crossing,Illinois,Naperville,41.79744009721777,-88.11870392423975
941,Chipotle Naperville Riverwalk,Illinois,Naperville,41.77105968177384,-88.14767047915058
942,Chipotle Naperville 95th,Illinois,Naperville,41.711823457575214,-88.20511906702484
943,Chipotle New Lenox,Illinois,New Lenox,41.5128149,-87.9508996
944,Chipotle Golf Mill,Illinois,Niles,42.05507313807313,-87.83558873998686
945,Chipotle Veterans & College Normal,Illinois,Normal,40.50990552797712,-88.95471746569933
946,Chipotle IL State,Illinois,Normal,40.50423995214962,-88.9949881358965
947,Chipotle HIP - Harlem & Irving,Illinois,Norridge,41.9574872,-87.8075177
948,Chipotle Northbrook Lake Cook,Illinois,Northbrook,42.139012,-87.793116
949,Chipotle Oak Brook East,Illinois,Oak Brook,41.84844840389466,-87.93227529566826
950,Chipotle 111th and Cicero Oak Lawn,Illinois,Oak Lawn,41.69188675089678,-87.74027828607763
951,Chipotle Oak Lawn 95th,Illinois,Oak Lawn,41.720041,-87.77652
952,Chipotle Oak Park,Illinois,Oak Park,41.88883551774075,-87.80408721584587
953,Chipotle Oakbrook,Illinois,Oakbrook Terrace,41.84660906858677,-87.9786664144811
954,Chipotle Orland Park,Illinois,Orland Park,41.61299337281511,-87.85493802117333
955,Chipotle Oswego,Illinois,Oswego,41.703872343702535,-88.30697778956664
956,Chipotle Palatine,Illinois,Palatine,42.13866302769923,-88.025485
957,Chipotle Park Ridge,Illinois,Park Ridge,42.00997892175324,-87.82708567485145
958,Chipotle Peoria Northwoods,Illinois,Peoria,40.743074893515264,-89.63116594967278
959,Chipotle Peru,Illinois,Peru,41.3605527,-89.12652299999999
960,Chipotle Plainfield 127th,Illinois,Plainfield,41.65110160732216,-88.20422347362808
961,Chipotle Rockford,Illinois,Rockford,42.26444773139351,-88.98075800359567
962,Chipotle Rolling Meadows,Illinois,Rolling Meadows,42.050484333792305,-87.9941664040665
963,Chipotle Romeoville,Illinois,Romeoville,41.616325656034896,-88.12274269136913
964,Chipotle Rosemont,Illinois,Rosemont,42.00755755185913,-87.88551169694881
965,Chipotle Round Lake Beach,Illinois,Round Lake Beach,42.38274371306954,-88.06356499999998
966,Chipotle St. Charles,Illinois,Saint Charles,41.920621,-88.265948
967,Chipotle Barrington Road,Illinois,Schaumburg,42.02525727666639,-88.14369206674729
968,Chipotle Woodfield Mall,Illinois,Schaumburg,42.046502,-88.037319
969,Chipotle Streets of Woodfield,Illinois,Schaumburg,42.04026816803206,-88.03367405183508
970,Chipotle Touhy,Illinois,Skokie,42.01133934438709,-87.7628489328207
971,Chipotle Old Orchard,Illinois,Skokie,42.052268534374164,-87.74730965945218
972,Chipotle South Elgin,Illinois,South Elgin,41.98575082445021,-88.3416390631537
973,Chipotle South Holland,Illinois,South Holland,41.60041,-87.60252
974,Chipotle Springfield White Oaks IL,Illinois,Springfield,39.764472183693414,-89.70433341625312
975,Chipotle Tinley Park,Illinois,Tinley Park,41.6007970286712,-87.79467815301211
976,Chipotle Vernon Hills,Illinois,Vernon Hills,42.23253585360423,-87.94216604411014
977,Chipotle Villa Park,Illinois,Villa Park,41.90590420916699,-87.98570447590942
978,Chipotle Warrenville,Illinois,Warrenville,41.80168159337958,-88.17234289356861
979,Chipotle Waukegan,Illinois,Waukegan,42.34231062877063,-87.89580172866579
980,Chipotle W Dundee Springhill,Illinois,West Dundee,42.099735685213965,-88.2865666828207
981,Chipotle Westmont,Illinois,Westmont,41.81055615306768,-87.96812019556359
982,Chipotle Wheaton West,Illinois,Wheaton,41.858237893153735,-88.13908241066997
983,Chipotle Wheaton,Illinois,Wheaton,41.830199725565194,-88.09378961536157
984,Chipotle Wheeling,Illinois,Wheeling,42.155047,-87.954021
985,Chipotle Willowbrook 83,Illinois,Willowbrook,41.758660325945705,-87.94422101015164
986,Chipotle Aurora Indiana,Indiana,Aurora,39.078146061122055,-84.88934078711986
987,Chipotle Rockville Road,Indiana,Avon,39.762895909175974,-86.33836394756969
988,Chipotle College Mall,Indiana,Bloomington,39.161408,-86.496584
989,Chipotle Indiana University,Indiana,Bloomington,39.166285738149845,-86.52904216165928
990,Chipotle Old Meridian,Indiana,Carmel,39.97252248244745,-86.15455607607475
991,Chipotle Westfield,Indiana,Carmel,40.000772151031036,-86.11894650674861
992,Chipotle Columbus Indiana,Indiana,Columbus,39.22101991625809,-85.88924752302523
993,Chipotle Crown Point IN,Indiana,Crown Point,41.422845,-87.334767
994,Chipotle Evansville Green River Road,Indiana,Evansville,37.98082540579189,-87.49201180387706
995,Chipotle Jefferson Pointe,Indiana,Fort Wayne,41.07148,-85.19745
996,Chipotle Lima Road,Indiana,Fort Wayne,41.1351220320867,-85.16191923388442
997,Chipotle Coliseum Blvd,Indiana,Fort Wayne,41.11749543367268,-85.12841851761874
998,Chipotle Highland IN,Indiana,Highland,41.52539694860443,-87.4704855706176
999,Chipotle Broad Ripple,Indiana,Indianapolis,39.86995692750833,-86.14149704968548
1000,Chipotle Nora,Indiana,Indianapolis,39.912875515800636,-86.13427446800051
1001,Chipotle College Plaza,Indiana,Indianapolis,39.91217454296425,-86.21840365166963
1002,Chipotle 96th Street,Indiana,Indianapolis,39.926395906699916,-86.09033975083355
1003,Chipotle Castleton,Indiana,Indianapolis,39.90567693958648,-86.0772180908155
1004,Chipotle Downtown Indy,Indiana,Indianapolis,39.76737916079303,-86.15772653956662
1005,Chipotle IUPUI #3,Indiana,Indianapolis,39.78174843846441,-86.16946385226066
1006,Chipotle Keystone Fashion Mall Fd Ct,Indiana,Indianapolis,39.914844,-86.110839
1007,Chipotle Greenwood,Indiana,Indianapolis,39.63826257311809,-86.12946814924817
1008,Chipotle Kokomo,Indiana,Kokomo,40.47377354927702,-86.10880265333435
1009,Chipotle Lafayette,Indiana,Lafayette,40.41846821399072,-86.82954387532425
1010,Chipotle Merrillville,Indiana,Merrillville,41.470736990236766,-87.31083039632989
1011,Chipotle Michigan City,Indiana,Michigan City,41.673380954642326,-86.89335480398461
1012,Chipotle Mishawaka,Indiana,Mishawaka,41.71028083439904,-86.18070116590599
1013,Chipotle Munster,Indiana,Munster,41.56395893764176,-87.50843999508913
1014,Chipotle Hamilton Town Center,Indiana,Noblesville,39.995890457314744,-85.93711365087654
1015,Chipotle Plainfield IN,Indiana,Plainfield,39.713918794225286,-86.35595401780137
1016,Chipotle Portage IN,Indiana,Portage,41.55118547337976,-87.1808513923861
1017,Chipotle Richmond Village,Indiana,Richmond,39.83144389393682,-84.84945814532085
1018,Chipotle Notre Dame,Indiana,South Bend,41.6920415043313,-86.2358857300768
1019,Chipotle Ireland and 31 South Bend,Indiana,South Bend,41.628513,-86.252848
1020,Chipotle Speedway,Indiana,Speedway,39.79993664159451,-86.27169572921116
1021,Chipotle Valpo,Indiana,Valparaiso,41.46907372522234,-87.03010219694158
1022,Chipotle Purdue University,Indiana,West Lafayette,40.42362984548049,-86.90715731056514
1023,Chipotle Ames,Iowa,Ames,42.01762602548903,-93.61099249418032
1024,Chipotle Ankeny,Iowa,Ankeny,41.70932548708022,-93.58076895891281
1025,Chipotle Lindale Mall,Iowa,Cedar Rapids,42.0257279,-91.6278471
1026,Chipotle Davenport 53rd and Elmore,Iowa,Davenport,41.57325064748647,-90.52935652944774
1027,Chipotle Merle Hay,Iowa,Des Moines,41.62890796599062,-93.69716400744699
1028,Chipotle Dubuque,Iowa,Dubuque,42.49151163119097,-90.72015554138233
1029,Chipotle Iowa City,Iowa,Iowa City,41.6582161,-91.535465
1030,Chipotle Sioux City,Iowa,Sioux City,42.445753455795476,-96.34322483892237
1031,Chipotle Valley West Mall,Iowa,West Des Moines,41.597734108850496,-93.75013860049171
1032,Chipotle Jordan Creek,Iowa,West Des Moines,41.562482615708745,-93.799376757745
1033,Chipotle Derby Marketplace,Kansas,Derby,37.564432,-97.243499
1034,Chipotle Legends,Kansas,Kansas City,39.126454,-94.823311
1035,Chipotle Lawrence - 23rd Street,Kansas,Lawrence,38.9431782738469,-95.25197260061168
1036,Chipotle West Lawrence,Kansas,Lawrence,38.97245,-95.29063
1037,Chipotle Mass Ave,Kansas,Lawrence,38.967018421841274,-95.23631557868805
1038,Chipotle Leawood,Kansas,Leawood,38.9125715657598,-94.64321666434478
1039,Chipotle 95th & Quivira,Kansas,Lenexa,38.95731501056386,-94.7266590464634
1040,Chipotle Manhattan KS,Kansas,Manhattan,39.185080145571206,-96.57609178725164
1041,Chipotle Johnson Drive,Kansas,Mission,39.0233588780218,-94.66488381345926
1042,Chipotle Blackbob,Kansas,Olathe,38.8835246,-94.75239499999999
1043,Chipotle Northridge,Kansas,Olathe,38.91336688245573,-94.76154980706042
1044,Chipotle Olathe West,Kansas,Olathe,38.8836353,-94.83467759999999
1045,Chipotle Southgate,Kansas,Olathe,38.85118143487868,-94.81751099999997
1046,Chipotle Oak Park Mall Food Court,Kansas,Overland Park,38.9539571,-94.7178717
1047,Chipotle Glenwood,Kansas,Overland Park,38.96353698157063,-94.66584090810375
1048,Chipotle 135th & Metcalf,Kansas,Overland Park,38.885051930374836,-94.66726981410352
1049,Chipotle Stanley,Kansas,Overland Park,38.85418,-94.6832853
1050,Chipotle Corporate Woods,Kansas,Overland Park,38.92795536341275,-94.69798653282066
1051,Chipotle Prairie Village,Kansas,Prairie Village,39.00357811563755,-94.63002840001735
1052,Chipotle Salina,Kansas,Salina,38.798609757612375,-97.61217383130014
1053,Chipotle Shawnee,Kansas,Shawnee,39.0141721724068,-94.722661317791
1054,Chipotle Shawnee West,Kansas,Shawnee,39.00816572417354,-94.84431229323673
1055,Chipotle Wanamaker,Kansas,Topeka,39.029519155343884,-95.76117973804605
1056,Chipotle New Market,Kansas,Wichita,37.724111996120406,-97.4632791926424
1057,Chipotle Rock Road,Kansas,Wichita,37.73819057473566,-97.24533290368748
1058,Chipotle Hillside,Kansas,Wichita,37.69397588815057,-97.2994637535221
1059,Chipotle Wichita East,Kansas,Wichita,37.67871226298413,-97.24504664293954
1060,Chipotle Maple & Ridge,Kansas,Wichita,37.68024307543954,-97.42445738667283
1061,Chipotle Bowling Green KY,Kentucky,Bowling Green,36.942810164816045,-86.42105669386581
1062,Chipotle Shoppes of Burlington,Kentucky,Burlington,39.018994824398916,-84.69386043712291
1063,Chipotle Covington - KY,Kentucky,Covington,39.086181312070885,-84.51897809631254
1064,Chipotle Buttermilk,Kentucky,Crescent Springs,39.04748325661645,-84.57624381473255
1065,Chipotle Erlanger,Kentucky,Erlanger,39.02139599395538,-84.58969733408992
1066,Chipotle Florence,Kentucky,Florence,39.00151275981252,-84.65273960061165
1067,Chipotle Dream Street,Kentucky,Florence,38.98875575553001,-84.64185621159845
1068,Chipotle NKU,Kentucky,Highland Heights,39.037630256321215,-84.45474513374688
1069,Chipotle Hamburg Place,Kentucky,Lexington,38.01731088823587,-84.41832706876778
1070,Chipotle Mount Tabor,Kentucky,Lexington,38.00529377637413,-84.44938885645047
1071,Chipotle U of Kentucky,Kentucky,Lexington,38.042701746623656,-84.50268633701171
1072,Chipotle Fayette Mall,Kentucky,Lexington,37.98760150174309,-84.52759618560964
1073,Chipotle Springhurst,Kentucky,Louisville,38.29402510069353,-85.56013987228573
1074,Chipotle Highlands,Kentucky,Louisville,38.238967765597295,-85.7213778155512
1075,Chipotle Middletown Commons,Kentucky,Louisville,38.243150314937814,-85.5087676883245
1076,Chipotle Downtown Louisville,Kentucky,Louisville,38.2531778531652,-85.75698610274395
1077,Chipotle Hurstbourne,Kentucky,Louisville,38.24016569713472,-85.57749303860567
1078,Chipotle Newport Pavilion 2,Kentucky,Newport,39.08709908015025,-84.47793181066459
1079,Chipotle Union,Kentucky,Union,38.961871927841884,-84.67847699894133
1080,Chipotle LSU,Louisiana,Baton Rouge,30.417974427719386,-91.17676362822436
1081,Chipotle Bossier City,Louisiana,Bossier City,32.550204796301486,-93.70878141842559
1082,Chipotle Gonzales Outlets,Louisiana,Gonzales,30.212391735947392,-90.95021245937141
1083,Chipotle Elmwood,Louisiana,Harahan,29.960016633840688,-90.18447917207277
1084,Chipotle Lafayette Ambassador,Louisiana,Lafayette,30.161787035053273,-92.05396746288011
1085,Chipotle Mandeville,Louisiana,Mandeville,30.394443522766583,-90.09224255405275
1086,Chipotle Veterans Blvd,Louisiana,Metairie,30.003046493631754,-90.16247630295788
1087,Chipotle Shreveport,Louisiana,Shreveport,32.44137301630907,-93.71825519565476
1088,Chipotle Slidell,Louisiana,Slidell,30.2686413,-89.7595959
1089,Chipotle Augusta,Maine,Augusta,44.34477644091355,-69.78859515735758
1090,Chipotle Bangor,Maine,Bangor,44.82935603508486,-68.75374996916833
1091,Chipotle Portland Marginal Way,Maine,Portland,43.660568,-70.266672
1092,Chipotle South Portland,Maine,South Portland,43.63497255874913,-70.33784503067113
1093,Chipotle Westbrook,Maine,Westbrook,43.67755647093197,-70.32975335255469
1094,Chipotle Annapolis Mall,Maryland,Annapolis,38.9875341,-76.54703940000002
1095,Chipotle Downtown Annapolis,Maryland,Annapolis,38.97779087252231,-76.487811240702
1096,Chipotle Aspen Hill,Maryland,Aspen Hill,39.0767385521299,-77.08003886717927
1097,Chipotle Greenspring Tower,Maryland,Baltimore,39.337918004127864,-76.63549782984785
1098,Chipotle North Charles Street,Maryland,Baltimore,39.304273,-76.615942
1099,Chipotle Can Company,Maryland,Baltimore,39.282066,-76.58249959999999
1100,Chipotle West Pratt Street,Maryland,Baltimore,39.28670810700659,-76.61954139079
1101,Chipotle Charles Village,Maryland,Baltimore,39.327126,-76.615604
1102,Chipotle White Marsh MD,Maryland,Baltimore,39.36785300275849,-76.4518370539846
1103,Chipotle Inner Harbor,Maryland,Baltimore,39.28526229191497,-76.60717786470093
1104,Chipotle Roger's Forge,Maryland,Baltimore,39.372166,-76.610238
1105,Chipotle Federal Hill,Maryland,Baltimore,39.271379720563324,-76.60113312733483
1106,Chipotle BWI Airport,Maryland,Baltimore,39.179425,-76.6710194
1107,Chipotle Bel Air MD,Maryland,Bel Air,39.495554464617705,-76.32775172023776
1108,Chipotle Old Georgetown Square,Maryland,Bethesda,39.025392,-77.1268395
1109,Chipotle Montgomery Mall,Maryland,Bethesda,39.02284,-77.14688
1110,Chipotle Bethesda,Maryland,Bethesda,38.98574474488044,-77.09621984356863
1111,Chipotle Vista Gardens,Maryland,Bowie,38.95485113861978,-76.82841757640665
1112,Chipotle Bowie Market Place,Maryland,Bowie,38.977758,-76.735053
1113,Chipotle Bowie Town Center,Maryland,Bowie,38.944483425863304,-76.73512772577453
1114,Chipotle Brandywine MD,Maryland,Brandywine,38.6692755631403,-76.87698607215009
1115,Chipotle Iverson Mall,Maryland,Camp Springs,38.840009,-76.94731
1116,Chipotle Steeplechase,Maryland,Capitol Heights,38.86974794323503,-76.84783496630547
1117,Chipotle Chevy Chase,Maryland,Chevy Chase,38.962239032638514,-77.08858530100542
1118,Chipotle Woodyard Crossing,Maryland,Clinton,38.767586450079584,-76.88793641104508
1119,Chipotle North College Park,Maryland,College Park,39.02266088154668,-76.92578800447194
1120,Chipotle College Park,Maryland,College Park,38.980360533681065,-76.93895814723874
1121,Chipotle Columbia Mall,Maryland,Columbia,39.215549,-76.860388
1122,Chipotle Columbia,Maryland,Columbia,39.20076034147606,-76.8129621028375
1123,Chipotle Damascus,Maryland,Damascus,39.288788,-77.202484
1124,Chipotle Dunkirk,Maryland,Dunkirk,38.72415630572495,-76.65890825644874
1125,Chipotle Easton MD,Maryland,Easton,38.7939118853204,-76.05938578793854
1126,Chipotle Lee Airport,Maryland,Edgewater,38.9431707434537,-76.56211548570462
1127,Chipotle Ellicott City,Maryland,Ellicott City,39.27729715201601,-76.82593794728393
1128,Chipotle North Bel Air,Maryland,Forest Hill,39.56149786307371,-76.37297281858059
1129,Chipotle Forestville,Maryland,Forestville,38.846202196802416,-76.88526455398465
1130,Chipotle Westview,Maryland,Frederick,39.37431782567405,-77.41217209325407
1131,Chipotle Frederick,Maryland,Frederick,39.44543317820597,-77.39736336441803
1132,Chipotle Golden Mile,Maryland,Frederick,39.416477,-77.437971
1133,Chipotle Maple Lawn,Maryland,Fulton,39.14962293900993,-76.909739677537
1134,Chipotle Washingtonian,Maryland,Gaithersburg,39.116398086582834,-77.19833153372957
1135,Chipotle Gaithersburg Square,Maryland,Gaithersburg,39.148500297658316,-77.21034726304663
1136,Chipotle Kentlands,Maryland,Gaithersburg,39.12463464422319,-77.23705384612038
1137,Chipotle Waugh Chapel,Maryland,Gambrills,39.03805526142143,-76.68011710835833
1138,Chipotle Germantown MD,Maryland,Germantown,39.1825474485048,-77.26392329096461
1139,Chipotle Germantown East,Maryland,Germantown,39.203588,-77.24782
1140,Chipotle Pasadena MD,Maryland,Glen Burnie,39.1357911,-76.5971114
1141,Chipotle Glen Burnie,Maryland,Glen Burnie,39.194659167872096,-76.61408048684524
1142,Chipotle Berwyn Heights,Maryland,Greenbelt,38.998616289935974,-76.9121508388173
1143,Chipotle Hagerstown,Maryland,Hagerstown,39.65965626685761,-77.74470580514492
1144,Chipotle Arundel Mills,Maryland,Hanover,39.153288699723134,-76.72458766135958
1145,Chipotle Hunt Valley,Maryland,Hunt Valley,39.49666393876102,-76.65439867974487
1146,Chipotle Mall at Prince Georges,Maryland,Hyattsville,38.968332,-76.957459
1147,Chipotle Hyattsville,Maryland,Hyattsville,38.9557641002743,-76.9399147096413
1148,Chipotle Kensington,Maryland,Kensington,39.02801182820218,-77.0768186126383
1149,Chipotle La Plata,Maryland,La Plata,38.54705998648023,-76.98435125244674
1150,Chipotle Woodmore Towne Centre,Maryland,Lanham,38.92132285312218,-76.84679080772418
1151,Chipotle Laurel Lakes,Maryland,Laurel,39.085207074107956,-76.86234769323676
1152,Chipotle Maryland City,Maryland,Laurel,39.097909,-76.80889
1153,Chipotle Lex Park,Maryland,Lexington Park,38.29199297143081,-76.49364679155076
1154,Chipotle West Nursery,Maryland,Linthicum Heights,39.2021190608459,-76.68350122555148
1155,Chipotle Timonium 2,Maryland,Lutherville Timonium,39.432695484655554,-76.62327665062207
1156,Chipotle Mount Airy,Maryland,Mount Airy,39.36459428127835,-77.16032140557706
1157,Chipotle New Carrollton,Maryland,New Carrollton,38.95776505795216,-76.86997491794443
1158,Chipotle West Ocean City,Maryland,Ocean City,38.335864047678974,-75.10149394580105
1159,Chipotle Olney,Maryland,Olney,39.15319846069241,-77.06617600735763
